N. Pokédex,Pokémon,Forme,Tipo1,Tipo2,Categoria,Grado,PS,Attacco,Difesa,Attacco sp.,Difesa sp.,Velocità,Totale,Media,Mossa 1,Mossa 2,Mossa 3,Mossa 4,Forte 1 Contro,Forte 2 Contro,Debole 1 Contro,Debole 2 Contro
#0666,Vivillon,Marino,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Arcipelago,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Deserto,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Sabbia,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Fluviale,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Pluviale,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Savana,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Solare,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Oceanico,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Giungla,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Sbarazzino,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0666,Vivillon,Poké Ball,Coleottero,Volante,Pokémon Farfascaglia,Stadio 2,80,52,50,90,50,89,411,"68,50",,,,,Erba - Buio - Psico,Coleottero - Lotta - Erba,Fuoco - Volante - Roccia,Elettro - Ghiaccio - Roccia
#0667,Litleo,,Normale,Fuoco,Pokémon Leoncino,Base,62,50,58,73,54,72,369,"61,50",,,,,–,Coleottero - Erba - Ghiaccio - Acciaio,Lotta,Terra - Roccia - Acqua
#0668,Pyroar,Maschio,Normale,Fuoco,Pokémon Reale,Stadio 1,86,68,72,109,66,106,507,"84,50",,,,,–,Coleottero - Erba - Ghiaccio - Acciaio,Lotta,Terra - Roccia - Acqua
#0668,Pyroar,Femmina,Normale,Fuoco,Pokémon Reale,Stadio 1,86,68,72,109,66,106,507,"84,50",,,,,–,Coleottero - Erba - Ghiaccio - Acciaio,Lotta,Terra - Roccia - Acqua
#0669,Flabébé,Rosso,Folletto,,Pokémon Monofiore,Base,44,38,39,61,79,42,303,"50,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0669,Flabébé,Giallo,Folletto,,Pokémon Monofiore,Base,44,38,39,61,79,42,303,"50,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0669,Flabébé,Arancione,Folletto,,Pokémon Monofiore,Base,44,38,39,61,79,42,303,"50,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0669,Flabébé,Blu,Folletto,,Pokémon Monofiore,Base,44,38,39,61,79,42,303,"50,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0669,Flabébé,Bianco,Folletto,,Pokémon Monofiore,Base,44,38,39,61,79,42,303,"50,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0670,Floette,Rosso,Folletto,,Pokémon Monofiore,Stadio 1,54,45,47,75,98,52,371,"61,83",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0670,Floette,Giallo,Folletto,,Pokémon Monofiore,Stadio 1,54,45,47,75,98,52,371,"61,83",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0670,Floette,Arancione,Folletto,,Pokémon Monofiore,Stadio 1,54,45,47,75,98,52,371,"61,83",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0670,Floette,Blu,Folletto,,Pokémon Monofiore,Stadio 1,54,45,47,75,98,52,371,"61,83",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0670,Floette,Bianco,Folletto,,Pokémon Monofiore,Stadio 1,54,45,47,75,98,52,371,"61,83",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0671,Florges,Rosso,Folletto,,Pokémon Giardino,Stadio 2,78,65,68,112,154,75,552,"92,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0671,Florges,Giallo,Folletto,,Pokémon Giardino,Stadio 2,78,65,68,112,154,75,552,"92,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0671,Florges,Arancione,Folletto,,Pokémon Giardino,Stadio 2,78,65,68,112,154,75,552,"92,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0671,Florges,Blu,Folletto,,Pokémon Giardino,Stadio 2,78,65,68,112,154,75,552,"92,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0671,Florges,Bianco,Folletto,,Pokémon Giardino,Stadio 2,78,65,68,112,154,75,552,"92,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0672,Skiddo,,Erba,,Pokémon Cavalcatura,Base,66,65,48,62,57,52,350,"58,33",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0673,Gogoat,,Erba,,Pokémon Cavalcatura,Stadio 1,123,100,62,97,81,68,531,"88,50",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0674,Pancham,,Lotta,,Pokémon Briccone,Base,67,82,62,46,48,43,348,"58,00",Knock Off,Parting Shot,Protect,Rest,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0675,Pangoro,,Lotta,Buio,Pokémon Occhiotruce,Stadio 1,95,124,78,69,71,58,495,"82,50",Earthquake,Knock Off,Parting Shot,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Coleottero - Folletto - Lotta
#0676,Furfrou,Forma Selvatica,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Cuore,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Stella,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Tagli Diamante,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Signorina,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Tagli Gentildonna,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Gentiluomo,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Regina,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Kabuki,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0676,Furfrou,Taglio Faraone,Normale,,Pokémon Barboncino,Base,75,80,60,65,90,102,472,"78,67",,,,,–,–,Lotta,–
#0677,Espurr,,Psico,,Pokémon Moderazione,Base,62,48,54,63,60,68,355,"59,17",Fake Out,Light Screen,Protect,Reflect,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0678,Meowstic,Maschio,Psico,,Pokémon Temperanza,Stadio 1,74,48,76,83,81,104,466,"77,67",,,,,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0678,Meowstic,Femmina,Psico,,Pokémon Temperanza,Stadio 1,74,48,76,83,81,104,466,"77,67",,,,,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0679,Honedge,,Acciaio,Spettro,Pokémon Armabianca,Base,45,80,100,35,37,28,325,"54,17",,,,,Folletto - Ghiaccio - Roccia,Spettro - Psico,Lotta - Fuoco - Terra,Buio - Spettro
#0680,Doublade,,Acciaio,Spettro,Pokémon Armabianca,Stadio 1,59,110,150,45,49,35,448,"74,67",Destiny Bond,Protect,Reflect,Rest,Folletto - Ghiaccio - Roccia,Spettro - Psico,Lotta - Fuoco - Terra,Buio - Spettro
#0681,Aegislash,Forma Scudo,Acciaio,Spettro,Pokémon Spadareale,Stadio 2,60,50,150,50,140,60,510,"85,00",Close Combat,Destiny Bond,Flash Cannon,Head Smash,Folletto - Ghiaccio - Roccia,Spettro - Psico,Lotta - Fuoco - Terra,Buio - Spettro
#0681,Aegislash,Forma Spada,Acciaio,Spettro,Pokémon Spadareale,Stadio 2,60,140,50,140,50,60,500,"83,33",Close Combat,Destiny Bond,Flash Cannon,Head Smash,Folletto - Ghiaccio - Roccia,Spettro - Psico,Lotta - Fuoco - Terra,Buio - Spettro
#0682,Spritzee,,Folletto,,Pokémon Profumo,Base,78,52,60,63,65,23,341,"56,83",Light Screen,Protect,Reflect,Rest,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0683,Aromatisse,,Folletto,,Pokémon Fragranza,Stadio 1,101,72,72,99,89,29,462,"77,00",Gyro Ball,Light Screen,Misty Terrain,Moonblast,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0684,Swirlix,,Folletto,,Pokémon Zuccherino,Base,62,48,66,59,57,49,341,"56,83",Light Screen,Protect,Rest,Toxic,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0685,Slurpuff,,Folletto,,Pokémon Panna,Stadio 1,82,80,86,85,75,72,480,"80,00",After You,Charm,Cotton Spore,Dazzling Gleam,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0686,Inkay,,Buio,Psico,Pokémon Volteggio,Base,53,54,53,37,46,45,288,"48,00",Baton Pass,Destiny Bond,Knock Off,Light Screen,Spettro - Psico,Lotta - Veleno,Coleottero - Folletto - Lotta,Coleottero - Buio - Spettro
#0687,Malamar,,Buio,Psico,Pokémon Giravolta,Stadio 1,86,92,88,68,75,73,482,"80,33",Baton Pass,Destiny Bond,Knock Off,Light Screen,Spettro - Psico,Lotta - Veleno,Coleottero - Folletto - Lotta,Coleottero - Buio - Spettro
#0688,Binacle,,Roccia,Acqua,Pokémon Bimano,Base,42,52,67,39,56,50,306,"51,00",Earthquake,Ice Beam,Protect,Rest,Coleottero - Fuoco - Volante - Ghiaccio,Fuoco - Terra - Roccia,Lotta - Erba - Terra - Acciaio - Acqua,Elettro - Erba
#0689,Barbaracle,,Roccia,Acqua,Pokémon Aggregato,Stadio 1,72,105,115,54,86,68,500,"83,33",Earthquake,Ice Beam,Protect,Rest,Coleottero - Fuoco - Volante - Ghiaccio,Fuoco - Terra - Roccia,Lotta - Erba - Terra - Acciaio - Acqua,Elettro - Erba
#0690,Skrelp,,Veleno,Acqua,Pokémon Similalga,Base,50,60,60,60,60,30,320,"53,33",Flip Turn,Hydro Pump,Protect,Rest,Folletto - Erba,Fuoco - Terra - Roccia,Terra - Psico,Elettro - Erba
#0691,Dragalge,,Veleno,Drago,Pokémon Similalga,Stadio 1,65,75,90,97,123,44,494,"82,33",Draco Meteor,Dragon Pulse,Flip Turn,Focus Blast,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0692,Clauncher,,Acqua,,Pokémon Zampillo,Base,50,53,62,58,63,44,330,"55,00",Flip Turn,Ice Beam,Protect,Rest,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0693,Clawitzer,,Acqua,,Pokémon Acqualancio,Stadio 1,71,73,88,120,89,59,500,"83,33",Aqua Jet,Aura Sphere,Dark Pulse,Flip Turn,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0694,Helioptile,,Elettro,Normale,Pokémon Generatore,Base,44,38,33,61,43,70,289,"48,17",Light Screen,Protect,Rest,Toxic,Volante - Acqua,–,Terra,Lotta
#0695,Heliolisk,,Elettro,Normale,Pokémon Generatore,Stadio 1,62,55,52,109,94,109,481,"80,17",Ally Switch,Brutal Swing,Electrify,Glare,Volante - Acqua,–,Terra,Lotta
#0696,Tyrunt,,Roccia,Drago,Pokémon Principino,Base,58,89,77,45,45,48,362,"60,33",Earthquake,Protect,Rest,Stealth Rock,Coleottero - Fuoco - Volante - Ghiaccio,Drago,Lotta - Erba - Terra - Acciaio - Acqua,Drago - Folletto - Ghiaccio
#0697,Tyrantrum,,Roccia,Drago,Pokémon Tiranno,Stadio 1,82,121,119,69,59,71,521,"86,83",Breaking Swipe,Close Combat,Dragon Claw,Dragon Dance,Coleottero - Fuoco - Volante - Ghiaccio,Drago,Lotta - Erba - Terra - Acciaio - Acqua,Drago - Folletto - Ghiaccio
#0698,Amaura,,Roccia,Ghiaccio,Pokémon Tundra,Base,77,59,50,67,63,46,362,"60,33",Ice Beam,Light Screen,Protect,Reflect,Coleottero - Fuoco - Volante - Ghiaccio,Drago - Volante - Erba - Terra,Lotta - Erba - Terra - Acciaio - Acqua,Lotta - Fuoco - Roccia - Acciaio
#0699,Aurorus,,Roccia,Ghiaccio,Pokémon Tundra,Stadio 1,123,77,72,99,92,58,521,"86,83",Ancient Power,Blizzard,Earth Power,Earthquake,Coleottero - Fuoco - Volante - Ghiaccio,Drago - Volante - Erba - Terra,Lotta - Erba - Terra - Acciaio - Acqua,Lotta - Fuoco - Roccia - Acciaio
#0700,Sylveon,,Folletto,,Pokémon Legame,Stadio 1,95,65,65,110,130,60,525,"87,50",Baton Pass,Calm Mind,Detect,Helping Hand,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0701,Hawlucha,,Lotta,Volante,Pokémon Lottalibera,Base,78,92,75,74,63,118,500,"83,33",Acrobatics,Ally Switch,Baton Pass,Brave Bird,Buio - Ghiaccio - Normale - Roccia - Acciaio,Coleottero - Lotta - Erba,Folletto - Volante - Psico,Elettro - Ghiaccio - Roccia
#0702,Dedenne,,Elettro,Folletto,Pokémon Antenna,Base,67,58,57,81,67,101,431,"71,83",Ally Switch,Charm,Discharge,Eerie Impulse,Volante - Acqua,Lotta - Buio - Drago,Terra,Veleno - Acciaio
#0703,Carbink,,Roccia,Folletto,Pokémon Gemma,Base,50,50,150,50,150,50,500,"83,33",Body Press,Charm,Guard Split,Gyro Ball,Coleottero - Fuoco - Volante - Ghiaccio,Lotta - Buio - Drago,Lotta - Erba - Terra - Acciaio - Acqua,Veleno - Acciaio
#0704,Goomy,,Drago,,Pokémon Mollusco,Base,45,50,35,55,75,40,300,"50,00",Protect,Rest,Toxic,,Drago,–,Drago - Folletto - Ghiaccio,–
#0705,Sliggoo,Forma Normale,Drago,,Pokémon Mollusco,Stadio 1,68,75,53,83,113,60,452,"75,33",Ice Beam,Protect,Rest,Toxic,Drago,–,Drago - Folletto - Ghiaccio,–
#0705,Sliggoo,Forma Hisui,Acciaio,Drago,Pokémon Chiocciola,Stadio 1,58,75,83,83,113,40,452,"75,33",Ice Beam,Protect,Rest,Toxic,Folletto - Ghiaccio - Roccia,Drago,Lotta - Fuoco - Terra,Drago - Folletto - Ghiaccio
#0706,Goodra,Forma Normale,Drago,,Pokémon Drago,Stadio 2,90,100,70,110,150,80,600,"100,00",Aqua Tail,Breaking Swipe,Draco Meteor,Dragon Pulse,Drago,–,Drago - Folletto - Ghiaccio,–
#0706,Goodra,Forma Hisui,Acciaio,Drago,Pokémon Ritiro,Stadio 2,80,100,100,110,150,60,600,"100,00",Aqua Tail,Breaking Swipe,Draco Meteor,Dragon Pulse,Folletto - Ghiaccio - Roccia,Drago,Lotta - Fuoco - Terra,Drago - Folletto - Ghiaccio
#0707,Klefki,,Acciaio,Folletto,Pokémon Portachiavi,Base,57,80,91,80,87,75,470,"78,33",Dazzling Gleam,Fairy Lock,Foul Play,Light Screen,Folletto - Ghiaccio - Roccia,Lotta - Buio - Drago,Lotta - Fuoco - Terra,Veleno - Acciaio
#0708,Phantump,,Spettro,Erba,Pokémon Ceppo,Base,43,70,48,50,60,38,309,"51,50",Destiny Bond,Protect,Reflect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0709,Trevenant,,Spettro,Erba,Pokémon Alberantico,Stadio 1,85,110,76,65,82,56,474,"79,00",Ally Switch,Bulldoze,Destiny Bond,Earthquake,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0710,Pumpkaboo,Normale,Spettro,Erba,Pokémon Zucca,Base,49,66,70,44,55,51,335,"55,83",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0710,Pumpkaboo,Mini,Spettro,Erba,Pokémon Zucca,Base,44,66,70,44,55,56,335,"55,83",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0710,Pumpkaboo,Grande,Spettro,Erba,Pokémon Zucca,Base,54,66,70,44,55,46,335,"55,83",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0710,Pumpkaboo,Maxi,Spettro,Erba,Pokémon Zucca,Base,59,66,70,44,55,41,335,"55,83",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0711,Gourgeist,Normale,Spettro,Erba,Pokémon Zucca,Stadio 1,65,90,122,58,75,84,494,"82,33",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0711,Gourgeist,Mini,Spettro,Erba,Pokémon Zucca,Stadio 1,55,85,122,58,75,99,494,"82,33",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0711,Gourgeist,Grande,Spettro,Erba,Pokémon Zucca,Stadio 1,75,95,122,58,75,69,494,"82,33",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0711,Gourgeist,Maxi,Spettro,Erba,Pokémon Zucca,Stadio 1,85,100,122,58,75,54,494,"82,33",Destiny Bond,Light Screen,Protect,Rest,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0712,Bergmite,,Ghiaccio,,Pokémon Ghiacciolo,Base,55,69,85,32,35,28,304,"50,67",Ice Beam,Protect,Rapid Spin,Rest,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0713,Avalugg,Forma Normale,Ghiaccio,,Pokémon Iceberg,Stadio 1,95,117,184,44,46,28,514,"85,67",Body Press,Earthquake,High Horsepower,Hydro Pump,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0713,Avalugg,Forma Hisui,Ghiaccio,Roccia,Pokémon Iceberg,Stadio 1,95,127,184,34,36,38,514,"85,67",Body Press,Earthquake,High Horsepower,Hydro Pump,Drago - Volante - Erba - Terra,Coleottero - Fuoco - Volante - Ghiaccio,Lotta - Fuoco - Roccia - Acciaio,Lotta - Erba - Terra - Acciaio - Acqua
#0714,Noibat,,Volante,Drago,Pokémon Ondasonora,Base,40,30,35,45,40,55,245,"40,83",Protect,Rest,Roost,Taunt,Coleottero - Lotta - Erba,Drago,Elettro - Ghiaccio - Roccia,Drago - Folletto - Ghiaccio
#0715,Noivern,,Volante,Drago,Pokémon Ondasonora,Stadio 1,85,70,80,97,80,123,535,"89,17",Air Slash,Boomburst,Draco Meteor,Flamethrower,Coleottero - Lotta - Erba,Drago,Elettro - Ghiaccio - Roccia,Drago - Folletto - Ghiaccio
#0716,Xerneas,Modo Relax,Folletto,,Pokémon Creazione,Base,126,131,95,131,98,99,680,"113,33",Geomancy,Light Screen,Protect,Reflect,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0716,Xerneas,Modo Attivo,Folletto,,Pokémon Creazione,Base,126,131,95,131,98,99,680,"113,33",Geomancy,Light Screen,Protect,Reflect,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0717,Yveltal,,Buio,Volante,Pokémon Distruzione,Base,126,131,95,131,98,99,680,"113,33",Protect,Rest,Roost,Snarl,Spettro - Psico,Coleottero - Lotta - Erba,Coleottero - Folletto - Lotta,Elettro - Ghiaccio - Roccia
#0718,Zygarde,Forma 10%,Drago,Terra,Pokémon Equilibrio,Base,54,100,71,61,85,115,486,"81,00",Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0718,Zygarde,Forma 50%,Drago,Terra,Pokémon Equilibrio,Base,108,100,121,81,95,95,600,"100,00",Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0718,Zygarde,Forma Perfetta,Drago,Terra,Pokémon Equilibrio,Base,216,100,121,91,95,85,708,"118,00",Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0719,Diancie,Forma Normale,Roccia,Folletto,Pokémon Gemma,Base,50,100,150,100,150,50,600,"100,00",Baton Pass,Light Screen,Protect,Reflect,Coleottero - Fuoco - Volante - Ghiaccio,Lotta - Buio - Drago,Lotta - Erba - Terra - Acciaio - Acqua,Veleno - Acciaio
#0719,Diancie,Mega Diancie,Roccia,Folletto,Pokémon Gemma,MegaEvoluzione,50,160,110,160,110,110,700,"116,67",Baton Pass,Light Screen,Protect,Reflect,Coleottero - Fuoco - Volante - Ghiaccio,Lotta - Buio - Drago,Lotta - Erba - Terra - Acciaio - Acqua,Veleno - Acciaio
#0720,Hoopa,Forma Vincolata,Psico,Spettro,Pokémon Birba,Base,80,110,60,150,130,70,600,"100,00",,,,,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Buio - Spettro
#0720,Hoopa,Forma Libera,Psico,Buio,Pokémon Genio,Base,80,160,60,170,130,80,680,"113,33",,,,,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Coleottero - Folletto - Lotta
#0721,Volcanion,,Fuoco,Acqua,Pokémon Vapore,Base,68,55,55,50,50,42,320,"53,33",Earthquake,Hydro Pump,Protect,Rest,Coleottero - Erba - Ghiaccio - Acciaio,Fuoco - Terra - Roccia,Terra - Roccia - Acqua,Elettro - Erba
#0722,Rowlet,,Erba,Volante,Pokémon Aliderba,Base,78,75,75,70,70,52,420,"70,00",Baton Pass,Knock Off,Light Screen,Protect,Terra - Roccia - Acqua,Coleottero - Lotta - Erba,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Elettro - Ghiaccio - Roccia
#0723,Dartrix,,Erba,Volante,Pokémon Piumaffilata,Stadio 1,78,75,75,70,70,52,420,"70,00",Baton Pass,Knock Off,Light Screen,Protect,Terra - Roccia - Acqua,Coleottero - Lotta - Erba,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Elettro - Ghiaccio - Roccia
#0724,Decidueye,Forma Normale,Erba,Spettro,Pokémon Alifreccia,Stadio 2,78,107,75,100,100,70,530,"88,33",Baton Pass,Brave Bird,Frenzy Plant,Grass Pledge,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Buio - Spettro
#0724,Decidueye,Forma Hisui,Lotta,Spettro,Pokémon Alifreccia,Stadio 2,88,112,80,95,95,60,530,"88,33",Baton Pass,Brave Bird,Frenzy Plant,Grass Pledge,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Buio - Spettro
#0725,Litten,,Fuoco,,Pokémon Pirofelino,Base,45,65,40,60,40,70,320,"53,33",Fake Out,Parting Shot,Protect,Rest,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0726,Torracat,,Fuoco,,Pokémon Pirofelino,Stadio 1,65,85,50,80,50,90,420,"70,00",Fake Out,Overheat,Parting Shot,Protect,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0727,Incineroar,,Fuoco,Buio,Pokémon Colpibassi,Stadio 2,95,115,90,80,90,60,530,"88,33",Blast Burn,Burning Jealousy,Darkest Lariat,Earthquake,Coleottero - Erba - Ghiaccio - Acciaio,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta
#0728,Popplio,,Acqua,,Pokémon Otaria,Base,50,54,54,66,56,40,320,"53,33",Flip Turn,Hydro Pump,Ice Beam,Protect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0729,Brionne,,Acqua,,Pokémon Pop Star,Stadio 1,60,69,69,91,81,50,420,"70,00",Flip Turn,Hydro Pump,Ice Beam,Protect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0730,Primarina,,Acqua,Folletto,Pokémon Solista,Stadio 2,80,74,74,126,116,60,530,"88,33",Aqua Jet,Blizzard,Dazzling Gleam,Energy Ball,Fuoco - Terra - Roccia,Lotta - Buio - Drago,Elettro - Erba,Veleno - Acciaio
#0731,Pikipek,,Normale,Volante,Pokémon Picchio,Base,35,75,30,30,30,65,265,"44,17",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
#0732,Trumbeak,,Normale,Volante,Pokémon Trombecco,Stadio 1,55,85,50,40,50,75,355,"59,17",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
