N. Pokédex,Pokémon,Forme,Tipo1,Tipo2,Categoria,Grado,PS,Attacco,Difesa,Attacco sp.,Difesa sp.,Velocità,Totale,Media,Mossa 1,Mossa 2,Mossa 3,Mossa 4,Forte 1 Contro,Forte 2 Contro,Debole 1 Contro,Debole 2 Contro
#0818,Inteleon,Forma Normale,Acqua,,Pokémon Agente,Stadio 2,70,85,65,125,65,120,530,88.33,Air Slash,Aqua Jet,Baton Pass,Dark Pulse,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0819,Skwovet,,Normale,,Pokémon Guancepiene,Base,70,55,55,35,35,25,275,45.83,Protect,Rest,,,–,–,Lotta,–
#0820,Greedent,,Normale,,Pokémon Ingordigia,Stadio 1,120,95,95,55,75,20,460,76.67,Earthquake,Protect,Rest,,–,–,Lotta,–
#0821,Rookidee,,Volante,,Pokémon Uccellino,Base,38,47,35,33,35,57,245,40.83,Protect,Rest,Roost,Taunt,Coleottero - Lotta - Erba,–,Elettro - Ghiaccio - Roccia,–
#0822,Corvisquire,,Volante,,Pokémon Corvo,Stadio 1,68,67,55,43,55,77,365,60.83,Protect,Rest,Roost,Taunt,Coleottero - Lotta - Erba,–,Elettro - Ghiaccio - Roccia,–
#0823,Corviknight,Forma Normale,Volante,Acciaio,Pokémon Corvo,Stadio 2,98,87,105,53,85,67,495,82.50,Body Press,Brave Bird,Bulk Up,Iron Defense,Coleottero - Lotta - Erba,Folletto - Ghiaccio - Roccia,Elettro - Ghiaccio - Roccia,Lotta - Fuoco - Terra
#0825,Dottler,,Coleottero,Psico,Pokémon Radome,Stadio 1,50,35,80,50,90,30,335,55.83,Light Screen,Protect,Reflect,Rest,Erba - Buio - Psico,Lotta - Veleno,Fuoco - Volante - Roccia,Coleottero - Buio - Spettro
#0826,Orbeetle,Forma Normale,Coleottero,Psico,Pokémon Settepunti,Stadio 2,60,45,110,80,120,90,505,84.17,After You,Ally Switch,Baton Pass,Body Press,Erba - Buio - Psico,Lotta - Veleno,Fuoco - Volante - Roccia,Coleottero - Buio - Spettro
#0827,Nickit,,Buio,,Pokémon Volpe,Base,40,28,28,47,52,50,245,40.83,Baton Pass,Howl,Knock Off,Protect,Spettro - Psico,–,Coleottero - Folletto - Lotta,–
#0828,Thievul,,Buio,,Pokémon Volpe,Stadio 1,70,58,58,87,92,90,455,75.83,Baton Pass,Fake Tears,Foul Play,Howl,Spettro - Psico,–,Coleottero - Folletto - Lotta,–
#0829,Gossifleur,,Erba,,Pokémon Fiorfronzolo,Base,40,40,60,40,60,10,250,41.67,Light Screen,Protect,Rapid Spin,Rest,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0830,Eldegoss,,Erba,,Pokémon Cotofronzolo,Stadio 1,60,50,90,80,120,60,460,76.67,Aromatherapy,Light Screen,Pollen Puff,Protect,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0831,Wooloo,,Normale,,Pokémon Pecora,Base,42,40,55,40,45,48,270,45.00,Protect,Rest,,,–,–,Lotta,–
#0832,Dubwool,,Normale,,Pokémon Pecora,Stadio 1,72,80,100,60,90,88,490,81.67,Baton Pass,Protect,Rest,,–,–,Lotta,–
#0833,Chewtle,,Acqua,,Pokémon Mordace,Base,50,64,50,38,38,44,284,47.33,Hydro Pump,Protect,Rest,,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0834,Drednaw,Forma Normale,Acqua,Roccia,Pokémon Morso,Stadio 1,90,115,90,48,68,74,485,80.83,Earthquake,Head Smash,High Horsepower,Hydro Pump,Fuoco - Terra - Roccia,Coleottero - Fuoco - Volante - Ghiaccio,Elettro - Erba,Lotta - Erba - Terra - Acciaio - Acqua
#0835,Yamper,,Elettro,,Pokémon Cagnolino,Base,59,45,50,40,50,26,270,45.00,Howl,Protect,Rest,Snarl,Volante - Acqua,–,Terra,–
#0836,Boltund,,Elettro,,Pokémon Cane,Stadio 1,69,90,60,90,60,121,490,81.67,Charm,Discharge,Eerie Impulse,Electrify,Volante - Acqua,–,Terra,–
#0837,Rolycoly,,Roccia,,Pokémon Carbone,Base,30,40,50,40,50,30,240,40.00,Protect,Rapid Spin,Reflect,Rest,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0838,Carkol,,Roccia,Fuoco,Pokémon Carbone,Stadio 1,80,60,90,60,70,50,410,68.33,Protect,Rapid Spin,Reflect,Rest,Coleottero - Fuoco - Volante - Ghiaccio,Coleottero - Erba - Ghiaccio - Acciaio,Lotta - Erba - Terra - Acciaio - Acqua,Terra - Roccia - Acqua
#0839,Coalossal,Forma Normale,Roccia,Fuoco,Pokémon Carbone,Stadio 2,110,80,120,80,90,30,510,85.00,Earth Power,Earthquake,Heat Wave,Meteor Beam,Coleottero - Fuoco - Volante - Ghiaccio,Coleottero - Erba - Ghiaccio - Acciaio,Lotta - Erba - Terra - Acciaio - Acqua,Terra - Roccia - Acqua
#0841,Flapple,Forma Normale,Erba,Drago,Pokémon Pomivolo,Stadio 1,70,110,80,95,60,70,485,80.83,Acrobatics,Dragon Dance,Dragon Rush,Dual Wingbeat,Terra - Roccia - Acqua,Drago,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Drago - Folletto - Ghiaccio
#0842,Appletun,Forma Normale,Erba,Drago,Pokémon Pomisucco,Stadio 1,110,85,80,100,80,30,485,80.83,Apple Acid,Body Press,Draco Meteor,Dragon Pulse,Terra - Roccia - Acqua,Drago,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Drago - Folletto - Ghiaccio
#0843,Silicobra,,Terra,,Pokémon Sabbiaserpe,Base,52,57,75,35,50,46,315,52.50,Earthquake,Protect,Rest,,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,–
#0844,Sandaconda,Forma Normale,Terra,,Pokémon Sabbiaserpe,Stadio 1,72,107,125,65,70,71,510,85.00,Body Press,Coil,Drill Run,Earthquake,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,–
#0845,Cramorant,Forma Normale,Volante,Acqua,Pokémon Inghiottone,Base,70,85,55,85,95,85,475,79.17,Air Slash,Hydro Pump,Ice Beam,Icy Wind,Coleottero - Lotta - Erba,Fuoco - Terra - Roccia,Elettro - Ghiaccio - Roccia,Elettro - Erba
#0845,Cramorant,Forma Ighiottitutto,Volante,Acqua,Pokémon Inghiottone,Base,70,85,55,85,95,85,475,79.17,Air Slash,Hydro Pump,Ice Beam,Icy Wind,Coleottero - Lotta - Erba,Fuoco - Terra - Roccia,Elettro - Ghiaccio - Roccia,Elettro - Erba
#0845,Cramorant,Forma Inghiottintero,Volante,Acqua,Pokémon Inghiottone,Base,70,85,55,85,95,85,475,79.17,Air Slash,Hydro Pump,Ice Beam,Icy Wind,Coleottero - Lotta - Erba,Fuoco - Terra - Roccia,Elettro - Ghiaccio - Roccia,Elettro - Erba
#0846,Arrokuda,,Acqua,,Pokémon Carica,Base,41,63,40,40,30,66,280,46.67,Protect,Rest,Scald,,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0847,Barraskewda,,Acqua,,Pokémon Spiedo,Stadio 1,61,123,60,60,50,136,490,81.67,Aqua Jet,Close Combat,Crunch,Drill Run,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0848,Toxel,,Elettro,Veleno,Pokémon Bebè,Base,40,38,35,54,35,40,242,40.33,Protect,Rest,,,Volante - Acqua,Folletto - Erba,Terra,Terra - Psico
#0849,Toxtricity,Forma Melodia,Elettro,Veleno,Pokémon Punk,Stadio 1,75,98,70,114,70,75,502,83.67,Boomburst,Overdrive,Protect,Rest,Volante - Acqua,Folletto - Erba,Terra,Terra - Psico
#0849,Toxtricity,Forma Basso,Elettro,Veleno,Pokémon Punk,Stadio 1,75,98,70,114,70,75,502,83.67,Boomburst,Overdrive,Protect,Rest,Volante - Acqua,Folletto - Erba,Terra,Terra - Psico
#0850,Sizzlipede,,Fuoco,Coleottero,Pokémon Termogeno,Base,50,65,45,50,50,45,305,50.83,Knock Off,Protect,Rest,Scald,Coleottero - Erba - Ghiaccio - Acciaio,Erba - Buio - Psico,Terra - Roccia - Acqua,Fuoco - Volante - Roccia
#0851,Centiskorch,Forma Normale,Fuoco,Coleottero,Pokémon Termogeno,Stadio 1,100,115,65,90,90,65,525,87.50,Coil,Fire Lash,Flare Blitz,Knock Off,Coleottero - Erba - Ghiaccio - Acciaio,Erba - Buio - Psico,Terra - Roccia - Acqua,Fuoco - Volante - Roccia
#0852,Clobbopus,,Lotta,,Pokémon Bizze,Base,50,68,60,50,50,32,310,51.67,Protect,Rest,Taunt,,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0853,Grapploct,,Lotta,,Pokémon Jujitsu,Stadio 1,80,118,90,70,80,42,480,80.00,Brick Break,Coaching,Drain Punch,Hydro Pump,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0855,Polteageist,Forma Contraffatta,Spettro,,Pokémon Tè,Stadio 1,60,65,65,134,114,70,508,84.67,Baton Pass,Light Screen,Protect,Reflect,Spettro - Psico,–,Buio - Spettro,–
#0855,Polteageist,Forma Autentica,Spettro,,Pokémon Tè,Stadio 1,60,65,65,134,114,70,508,84.67,Baton Pass,Light Screen,Protect,Reflect,Spettro - Psico,–,Buio - Spettro,–
#0856,Hatenna,,Psico,,Pokémon Calma,Base,42,30,45,56,53,39,265,44.17,Baton Pass,Light Screen,Protect,Rest,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0857,Hattrem,,Psico,,Pokémon Quiete,Stadio 1,57,40,65,86,73,49,370,61.67,Baton Pass,Light Screen,Protect,Rest,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0858,Hatterene,Forma Normale,Psico,Folletto,Pokémon Silenzio,Stadio 2,57,90,95,136,103,29,510,85.00,Baton Pass,Dazzling Gleam,Expanding Force,Light Screen,Lotta - Veleno,Lotta - Buio - Drago,Coleottero - Buio - Spettro,Veleno - Acciaio
#0859,Impidimp,,Buio,Folletto,Pokémon Scaltro,Base,45,45,30,55,40,50,265,44.17,Fake Out,Protect,Rest,Taunt,Spettro - Psico,Lotta - Buio - Drago,Coleottero - Folletto - Lotta,Veleno - Acciaio
#0860,Morgrem,,Buio,Folletto,Pokémon Furbizia,Stadio 1,65,60,45,75,55,70,370,61.67,Fake Out,Light Screen,Protect,Reflect,Spettro - Psico,Lotta - Buio - Drago,Coleottero - Folletto - Lotta,Veleno - Acciaio
#0861,Grimmsnarl,Forma Normale,Buio,Folletto,Pokémon Granfisico,Stadio 2,95,120,65,95,75,60,510,85.00,Fake Out,Fake Tears,Foul Play,Light Screen,Spettro - Psico,Lotta - Buio - Drago,Coleottero - Folletto - Lotta,Veleno - Acciaio
#0862,Obstagoon,,Buio,Normale,Pokémon Bloccaggio,Stadio 2,93,90,101,60,81,95,520,86.67,Body Slam,Brick Break,Bulk Up,Close Combat,Spettro - Psico,–,Coleottero - Folletto - Lotta,Lotta
#0863,Perrserker,,Acciaio,,Pokémon Vichingo,Stadio 1,70,110,100,50,60,50,440,73.33,Baton Pass,Close Combat,Fake Out,Gunk Shot,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0864,Cursola,,Spettro,,Pokémon Corallo,Stadio 1,60,95,50,145,130,30,510,85.00,Blizzard,Burning Jealousy,Destiny Bond,Earth Power,Spettro - Psico,–,Buio - Spettro,–
#0867,Runerigus,,Terra,Spettro,Pokémon Rancore,Stadio 1,58,95,145,50,105,30,483,80.50,Ally Switch,Body Press,Destiny Bond,Earthquake,Elettro - Fuoco - Veleno - Roccia - Acciaio,Spettro - Psico,Erba - Ghiaccio - Acqua,Buio - Spettro
#0868,Milcery,,Folletto,,Pokémon Pannafresca,Base,45,40,40,50,61,34,270,45.00,Protect,Rest,Stored Power,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattevaniglia,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Latterosa,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattematcha,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattementa,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattelimone,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattesale,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Rosamix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Caralmelmix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Triplomix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,82.50,Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0870,Falinks,,Lotta,,Pokémon Schieramento,Base,65,100,100,70,60,75,470,78.33,Close Combat,Iron Head,Megahorn,No Retreat,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0871,Pincurchin,,Elettro,,Pokémon Echino,Base,48,101,95,91,85,15,435,72.50,Discharge,Hex,Hydro Pump,Liquidation,Volante - Acqua,–,Terra,–
#0872,Snom,,Ghiaccio,Coleottero,Pokémon Baco,Stadio 1,30,25,35,45,30,20,185,30.83,Protect,Rest,,,Drago - Volante - Erba - Terra,Erba - Buio - Psico,Lotta - Fuoco - Roccia - Acciaio,Fuoco - Volante - Roccia
#0873,Frosmoth,,Ghiaccio,Coleottero,Pokémon Gelofalena,Stadio 1,70,65,60,125,90,65,475,79.17,Ice Beam,Light Screen,Protect,Reflect,Drago - Volante - Erba - Terra,Erba - Buio - Psico,Lotta - Fuoco - Roccia - Acciaio,Fuoco - Volante - Roccia
#0874,Stonjourner,,Roccia,,Pokémon Megalito,Base,100,125,135,20,20,70,470,78.33,Body Press,Bulldoze,Curse,Earthquake,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0875,Eiscue,Forma Gelofaccia,Ghiaccio,,Pokémon Pinguino,Base,75,80,110,65,90,50,470,78.33,Belly Drum,Head Smash,Hydro Pump,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0875,Eiscue,Forma Liquefaccia,Ghiaccio,,Pokémon Pinguino,Base,75,80,70,65,50,130,470,78.33,Belly Drum,Head Smash,Hydro Pump,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0876,Indeedee,Maschio,Psico,Normale,Pokémon Emozione,Base,60,65,55,105,95,95,475,79.17,Dazzling Gleam,Expanding Force,Fake Out,Hyper Voice,Lotta - Veleno,–,Coleottero - Buio - Spettro,Lotta
#0876,Indeedee,Femmina,Psico,Normale,Pokémon Emozione,Base,70,55,65,95,105,85,475,79.17,Ally Switch,Baton Pass,Dazzling Gleam,Expanding Force,Lotta - Veleno,–,Coleottero - Buio - Spettro,Lotta
#0877,Morpeko,Motivo Pancia Piena,Elettro,Buio,Pokémon Doppiafaccia,Base,58,95,58,70,58,97,436,72.67,Aura Wheel,Fake Out,Parting Shot,Protect,Volante - Acqua,Spettro - Psico,Terra,Coleottero - Folletto - Lotta
#0877,Morpeko,Motivo Panciavuota,Elettro,Buio,Pokémon Doppiafaccia,Base,58,95,58,70,58,97,436,72.67,Aura Wheel,Fake Out,Parting Shot,Protect,Volante - Acqua,Spettro - Psico,Terra,Coleottero - Folletto - Lotta
#0878,Cufant,,Acciaio,,Pokémon Bronzofante,Base,72,80,49,40,49,40,330,55.00,Protect,Rest,Stealth Rock,,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0879,Copperajah,Forma Normale,Acciaio,,Pokémon Bronzofante,Stadio 1,122,130,69,80,69,30,500,83.33,Body Press,Earthquake,Heat Crash,Heavy Slam,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0880,Dracozolt,,Elettro,Drago,Pokémon Fossile,Base,90,100,90,80,70,75,505,84.17,Aerial Ace,Bolt Beak,Breaking Swipe,Dragon Claw,Volante - Acqua,Drago,Terra,Drago - Folletto - Ghiaccio
#0881,Arctozolt,,Elettro,Ghiaccio,Pokémon Fossile,Base,90,100,90,90,80,55,505,84.17,Blizzard,Bolt Beak,Bulldoze,Freeze-Dry,Volante - Acqua,Drago - Volante - Erba - Terra,Terra,Lotta - Fuoco - Roccia - Acciaio
#0882,Dracovish,,Acqua,Drago,Pokémon Fossile,Base,90,90,100,70,80,75,505,84.17,Crunch,Dragon Rush,Earthquake,,Fuoco - Terra - Roccia,Drago,Elettro - Erba,Drago - Folletto - Ghiaccio
#0883,Arctovish,,Acqua,Ghiaccio,Pokémon Fossile,Base,90,90,100,80,90,55,505,84.17,Aurora Veil,Fishious Rend,Freeze-Dry,Hydro Pump,Fuoco - Terra - Roccia,Drago - Volante - Erba - Terra,Elettro - Erba,Lotta - Fuoco - Roccia - Acciaio
#0884,Duraludon,Forma Normale,Acciaio,Drago,Pokémon Metallolega,Base,70,95,115,120,50,85,535,89.17,Body Press,Dark Pulse,Draco Meteor,Dragon Tail,Folletto - Ghiaccio - Roccia,Drago,Lotta - Fuoco - Terra,Drago - Folletto - Ghiaccio
#0885,Dreepy,,Drago,Spettro,Pokémon Risentimento,Base,28,60,30,40,30,82,270,45.00,Baton Pass,Protect,Rest,,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0886,Drakloak,,Drago,Spettro,Pokémon Sostegno,Stadio 1,68,80,50,60,50,102,410,68.33,Baton Pass,Hydro Pump,Protect,Rest,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0887,Dragapult,,Drago,Spettro,Pokémon Furtivo,Stadio 2,88,120,75,100,75,142,600,100.00,Ally Switch,Baton Pass,Breaking Swipe,Draco Meteor,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0888,Zacian,Eroe di Mille Lotte,Folletto,,Pokémon Guerriero,Base,92,120,115,80,115,138,660,110.00,Howl,Protect,Rest,Snarl,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0888,Zacian,Re delle Spade,Folletto,Acciaio,Pokémon Guerriero,Base,92,150,115,80,115,148,700,116.67,Howl,Protect,Rest,Snarl,Lotta - Buio - Drago,Folletto - Ghiaccio - Roccia,Veleno - Acciaio,Lotta - Fuoco - Terra
#0889,Zamazenta,Eroe di Mille Lotte,Lotta,,Pokémon Guerriero,Base,92,120,115,80,115,138,660,110.00,Howl,Light Screen,Protect,Reflect,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0889,Zamazenta,Re degli Scudi,Lotta,Acciaio,Pokémon Guerriero,Base,92,120,140,80,140,128,700,116.67,Howl,Light Screen,Protect,Reflect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Folletto - Ghiaccio - Roccia,Folletto - Volante - Psico,Lotta - Fuoco - Terra
#0890,Eternatus,Forma Normale,Veleno,Drago,Pokémon Gigante,Base,140,85,95,145,95,130,690,115.00,Light Screen,Protect,Reflect,Rest,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0890,Eternatus,Dynamax Infinito,Veleno,Drago,Pokémon Gigante,Base,255,115,250,125,250,130,1125,187.50,Light Screen,Protect,Reflect,Rest,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0891,Kubfu,,Lotta,,Pokémon Kung Fu,Base,60,90,60,53,50,72,385,64.17,Protect,Rest,U-turn,,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0892,Urshifu,Stile Singolcolpo,Lotta,Buio,Pokémon Kung Fu,Stadio 1,100,130,100,63,60,97,550,91.67,Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Coleottero - Folletto - Lotta
#0892,Urshifu,Stile Pluricolpo,Lotta,Acqua,Pokémon Kung Fu,Stadio 1,100,130,100,63,60,97,550,91.67,Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Fuoco - Terra - Roccia,Folletto - Volante - Psico,Elettro - Erba
#0893,Zarude,Forma Normale,Buio,Erba,Pokémon Scimmialigna,Base,105,120,105,70,95,105,600,100.00,Protect,Rest,Snarl,Taunt,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0893,Zarude,Forma Papà,Buio,Erba,Pokémon Scimmialigna,Base,105,120,105,70,95,105,600,100.00,Protect,Rest,Snarl,Taunt,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0894,Regieleki,,Elettro,,Pokémon Elettrone,Base,80,100,50,100,50,200,580,96.67,Electro Ball,Electroweb,Hyper Beam,Light Screen,Volante - Acqua,–,Terra,–
#0895,Regidrago,,Drago,,Pokémon Dracosfera,Base,200,100,50,100,50,80,580,96.67,Draco Meteor,Dragon Energy,Dragon Pulse,Hyper Beam,Drago,–,Drago - Folletto - Ghiaccio,–
#0896,Glastrier,,Ghiaccio,,Pokémon Furiequino,Base,100,145,130,65,110,30,580,96.67,Close Combat,Heavy Slam,High Horsepower,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0897,Spectrier,,Spettro,,Pokémon Sveltequino,Base,100,65,60,145,80,130,580,96.67,Bulldoze,Hyper Beam,Mud Shot,Nasty Plot,Spettro - Psico,–,Buio - Spettro,–
#0898,Calyrex,Forma Normale,Psico,Erba,Pokémon Re,Base,100,80,80,80,80,80,500,83.33,Baton Pass,Ice Beam,Light Screen,Protect,Lotta - Veleno,Terra - Roccia - Acqua,Coleottero - Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0898,Calyrex,Forma Cavalliere Glaciale,Psico,Ghiaccio,Pokémon Imperatore,Base,100,165,150,85,130,50,680,113.33,Baton Pass,Ice Beam,Light Screen,Protect,Lotta - Veleno,Drago - Volante - Erba - Terra,Coleottero - Buio - Spettro,Lotta - Fuoco - Roccia - Acciaio
#0898,Calyrex,Forma Cavalliere Spettrale,Psico,Spettro,Pokémon Imperatore,Base,100,85,80,165,100,150,680,113.33,Baton Pass,Light Screen,Protect,Reflect,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Buio - Spettro
